genergy,gpuls,gdpuls,nbumps,nbumps2,nbumps3,nbumps4,nbumps5,energy,class,seismic_a,seismic_b,seismoacoustic_a,seismoacoustic_b,seismoacoustic_c,shift_N,shift_W,ghazard_a,ghazard_b,ghazard_c
129740.0,306.0,-44.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0
144520.0,407.0,-27.0,1.0,0.0,1.0,0.0,0.0,3000.0,0,1,0,1,0,0,1,0,1,0,0
1345240.0,3510.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,1,0,0
2102300.0,4014.0,26.0,2.0,0.0,2.0,0.0,0.0,4000.0,0,1,0,1,0,0,0,1,1,0,0
219070.0,475.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0
628360.0,636.0,-58.0,2.0,1.0,1.0,0.0,0.0,2300.0,0,1,0,1,0,0,0,1,1,0,0
1449990.0,1581.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,1,0,0
1531530.0,1680.0,18.0,2.0,0.0,2.0,0.0,0.0,5000.0,0,1,0,1,0,0,0,1,1,0,0
195510.0,321.0,-57.0,1.0,0.0,1.0,0.0,0.0,6000.0,0,1,0,0,1,0,1,0,1,0,0
1312110.0,1471.0,2.0,1.0,0.0,1.0,0.0,0.0,3000.0,0,1,0,0,1,0,0,1,1,0,0
315650.0,645.0,-9.0,1.0,0.0,1.0,0.0,0.0,5000.0,0,1,0,0,1,0,1,0,1,0,0
1061760.0,1443.0,0.0,1.0,0.0,1.0,0.0,0.0,3000.0,1,1,0,0,1,0,0,1,1,0,0
1283710.0,1556.0,9.0,2.0,1.0,0.0,1.0,0.0,40600.0,0,0,1,0,1,0,0,1,1,0,0
1134540.0,1363.0,-5.0,2.0,0.0,2.0,0.0,0.0,7000.0,0,0,1,0,1,0,0,1,1,0,0
525630.0,734.0,-48.0,1.0,1.0,0.0,0.0,0.0,200.0,0,0,1,1,0,0,0,1,1,0,0
1661100.0,1772.0,32.0,1.0,0.0,1.0,0.0,0.0,9000.0,0,1,0,1,0,0,0,1,1,0,0
1310730.0,1504.0,9.0,2.0,1.0,1.0,0.0,0.0,4200.0,0,1,0,1,0,0,0,1,1,0,0
1101540.0,1185.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,1,0,0
1496830.0,1645.0,15.0,3.0,2.0,1.0,0.0,0.0,5700.0,0,1,0,0,1,0,0,1,1,0,0
1323740.0,1405.0,-2.0,1.0,0.0,1.0,0.0,0.0,3000.0,0,1,0,0,1,0,0,1,1,0,0
943300.0,987.0,-30.0,2.0,1.0,1.0,0.0,0.0,1400.0,0,1,0,0,1,0,0,1,1,0,0
348780.0,723.0,4.0,1.0,1.0,0.0,0.0,0.0,300.0,0,1,0,0,1,0,1,0,1,0,0
154420.0,319.0,-43.0,1.0,0.0,1.0,0.0,0.0,3000.0,0,1,0,0,1,0,1,0,1,0,0
1514120.0,1518.0,12.0,3.0,2.0,1.0,0.0,0.0,1900.0,1,1,0,0,1,0,0,1,1,0,0
1811640.0,1927.0,41.0,1.0,0.0,0.0,1.0,0.0,40000.0,0,0,1,0,1,0,0,1,1,0,0
1446770.0,1471.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0
1132810.0,1893.0,34.0,5.0,3.0,2.0,0.0,0.0,7000.0,1,0,1,0,1,0,0,1,1,0,0
1367690.0,2902.0,90.0,4.0,2.0,1.0,1.0,0.0,25400.0,0,0,1,0,1,0,0,1,1,0,0
814170.0,2082.0,27.0,2.0,1.0,1.0,0.0,0.0,1700.0,0,0,1,0,1,0,0,1,0,1,0
600400.0,1688.0,-1.0,2.0,1.0,1.0,0.0,0.0,2200.0,1,0,1,0,1,0,0,1,0,1,0
886800.0,2519.0,44.0,3.0,0.0,2.0,1.0,0.0,49000.0,0,0,1,0,1,0,0,1,1,0,0
588930.0,1807.0,-2.0,1.0,0.0,1.0,0.0,0.0,4000.0,1,0,1,0,1,0,0,1,1,0,0
542890.0,1623.0,-14.0,3.0,0.0,2.0,1.0,0.0,25000.0,0,0,1,1,0,0,0,1,1,0,0
1104700.0,2584.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,1,0,0
734930.0,2062.0,1.0,2.0,1.0,1.0,0.0,0.0,4800.0,0,0,1,1,0,0,0,1,1,0,0
509190.0,1758.0,-15.0,2.0,1.0,1.0,0.0,0.0,2300.0,1,1,0,1,0,0,0,1,1,0,0
480250.0,2368.0,13.0,2.0,0.0,1.0,1.0,0.0,34000.0,0,0,1,1,0,0,0,1,1,0,0
428740.0,2031.0,-5.0,1.0,0.0,1.0,0.0,0.0,4000.0,0,0,1,1,0,0,0,1,1,0,0
450060.0,2019.0,-2.0,3.0,0.0,3.0,0.0,0.0,14000.0,0,0,1,1,0,0,0,1,1,0,0
627380.0,3155.0,54.0,1.0,1.0,0.0,0.0,0.0,800.0,1,1,0,1,0,0,0,1,1,0,0
448900.0,2162.0,-1.0,5.0,1.0,3.0,1.0,0.0,31500.0,0,0,1,1,0,0,0,1,1,0,0
453850.0,1973.0,-9.0,1.0,0.0,1.0,0.0,0.0,8000.0,0,0,1,1,0,0,0,1,1,0,0
779850.0,2999.0,38.0,2.0,1.0,1.0,0.0,0.0,5600.0,0,0,1,1,0,0,0,1,1,0,0
146840.0,744.0,-46.0,1.0,0.0,1.0,0.0,0.0,2000.0,0,1,0,1,0,0,1,0,1,0,0
675030.0,1992.0,-14.0,4.0,1.0,3.0,0.0,0.0,5300.0,0,1,0,1,0,0,0,1,1,0,0
811060.0,2877.0,28.0,2.0,2.0,0.0,0.0,0.0,900.0,0,1,0,1,0,0,0,1,1,0,0
538060.0,2075.0,-11.0,2.0,2.0,0.0,0.0,0.0,900.0,1,1,0,1,0,0,0,1,1,0,0
372470.0,1848.0,-22.0,3.0,0.0,2.0,1.0,0.0,70000.0,1,0,1,1,0,0,0,1,1,0,0
439210.0,2259.0,-2.0,6.0,3.0,2.0,1.0,0.0,18000.0,0,0,1,0,1,0,0,1,1,0,0
286300.0,1381.0,-41.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,1,1,0,0
576200.0,1558.0,-22.0,6.0,3.0,3.0,0.0,0.0,21300.0,1,1,0,0,1,0,0,1,1,0,0
833250.0,1840.0,-6.0,4.0,1.0,2.0,1.0,0.0,14600.0,0,1,0,0,1,0,0,1,1,0,0
836500.0,2313.0,19.0,4.0,0.0,4.0,0.0,0.0,19000.0,1,1,0,0,1,0,0,1,1,0,0
571990.0,1608.0,-18.0,4.0,0.0,3.0,1.0,0.0,44000.0,0,0,1,0,1,0,0,1,1,0,0
754760.0,2218.0,15.0,2.0,1.0,1.0,0.0,0.0,3200.0,1,0,1,0,1,0,0,1,1,0,0
834760.0,2307.0,18.0,4.0,0.0,2.0,2.0,0.0,54000.0,0,0,1,0,1,0,0,1,1,0,0
450490.0,1437.0,-28.0,6.0,2.0,4.0,0.0,0.0,12700.0,1,0,1,1,0,0,0,1,1,0,0
932410.0,2464.0,28.0,7.0,4.0,2.0,1.0,0.0,36500.0,1,0,1,1,0,0,0,1,1,0,0
568200.0,1834.0,-7.0,4.0,2.0,1.0,1.0,0.0,32700.0,1,0,1,1,0,0,0,1,1,0,0
452730.0,1349.0,-31.0,3.0,0.0,1.0,2.0,0.0,64000.0,0,0,1,1,0,0,0,1,1,0,0
833660.0,2493.0,32.0,4.0,2.0,2.0,0.0,0.0,11000.0,0,0,1,1,0,0,0,1,1,0,0
131820.0,583.0,-42.0,1.0,0.0,1.0,0.0,0.0,1000.0,0,0,1,1,0,0,1,0,1,0,0
72250.0,339.0,-65.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0
58850.0,236.0,-74.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0
54750.0,233.0,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0
43600.0,194.0,-48.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0
58200.0,219.0,-38.0,1.0,0.0,1.0,0.0,0.0,3000.0,0,1,0,1,0,0,1,0,1,0,0
53320.0,203.0,-39.0,1.0,0.0,1.0,0.0,0.0,4000.0,0,1,0,1,0,0,1,0,1,0,0
447360.0,1332.0,-33.0,2.0,1.0,1.0,0.0,0.0,8400.0,1,1,0,1,0,0,0,1,1,0,0
993080.0,3023.0,56.0,3.0,1.0,0.0,2.0,0.0,70800.0,1,0,1,1,0,0,0,1,1,0,0
593950.0,1972.0,-2.0,4.0,2.0,1.0,1.0,0.0,32800.0,0,0,1,1,0,0,0,1,1,0,0
570400.0,1892.0,-7.0,2.0,0.0,2.0,0.0,0.0,11000.0,0,0,1,1,0,0,0,1,1,0,0
788650.0,2361.0,17.0,3.0,2.0,1.0,0.0,0.0,6100.0,1,0,1,1,0,0,0,1,1,0,0
383490.0,1401.0,-30.0,1.0,0.0,0.0,1.0,0.0,30000.0,0,0,1,1,0,0,0,1,1,0,0
415690.0,1486.0,-26.0,1.0,0.0,1.0,0.0,0.0,7000.0,1,0,1,1,0,0,0,1,1,0,0
645750.0,2035.0,6.0,4.0,1.0,1.0,2.0,0.0,63800.0,0,0,1,1,0,0,0,1,1,0,0
649840.0,2256.0,17.0,3.0,1.0,2.0,0.0,0.0,8400.0,1,0,1,1,0,0,0,1,1,0,0
380320.0,1545.0,-24.0,4.0,1.0,2.0,1.0,0.0,30900.0,1,0,1,1,0,0,0,1,1,0,0
401730.0,1329.0,-31.0,3.0,2.0,0.0,1.0,0.0,91700.0,1,0,1,1,0,0,0,1,1,0,0
459160.0,1714.0,-11.0,1.0,0.0,0.0,1.0,0.0,40000.0,0,0,1,1,0,0,0,1,1,0,0
285990.0,1109.0,62.0,1.0,0.0,1.0,0.0,0.0,6000.0,0,0,1,1,0,0,1,0,1,0,0
557510.0,1946.0,8.0,3.0,2.0,1.0,0.0,0.0,5800.0,1,0,1,1,0,0,0,1,1,0,0
536260.0,1733.0,-4.0,2.0,0.0,1.0,1.0,0.0,74000.0,0,0,1,1,0,0,0,1,1,0,0
90160.0,425.0,-39.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1,0,0
55350.0,246.0,-61.0,1.0,0.0,1.0,0.0,0.0,3000.0,0,0,1,1,0,0,1,0,1,0,0
72780.0,269.0,-52.0,1.0,0.0,1.0,0.0,0.0,3000.0,0,1,0,1,0,0,1,0,1,0,0
498400.0,1647.0,-8.0,1.0,1.0,0.0,0.0,0.0,300.0,0,1,0,1,0,0,0,1,1,0,0
342050.0,1607.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0
434360.0,1584.0,-60.0,2.0,0.0,2.0,0.0,0.0,9000.0,1,1,0,1,0,0,0,1,1,0,0
366500.0,1484.0,-61.0,1.0,0.0,0.0,1.0,0.0,30000.0,0,0,1,1,0,0,0,1,1,0,0
507230.0,2116.0,-40.0,1.0,0.0,1.0,0.0,0.0,3000.0,0,0,1,1,0,0,0,1,1,0,0
388530.0,1539.0,-11.0,2.0,1.0,1.0,0.0,0.0,3200.0,1,0,1,1,0,0,0,1,1,0,0
329680.0,1268.0,-26.0,1.0,0.0,0.0,1.0,0.0,70000.0,0,0,1,1,0,0,0,1,1,0,0
579440.0,2343.0,41.0,1.0,0.0,1.0,0.0,0.0,3000.0,0,0,1,1,0,0,0,1,1,0,0
292040.0,1233.0,-29.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,1,0,0
261010.0,1352.0,-19.0,2.0,1.0,1.0,0.0,0.0,3700.0,1,1,0,1,0,0,0,1,1,0,0
394660.0,1764.0,8.0,3.0,1.0,1.0,1.0,0.0,35900.0,1,0,1,1,0,0,0,1,1,0,0
464220.0,1808.0,10.0,2.0,1.0,0.0,1.0,0.0,40700.0,0,0,1,1,0,0,0,1,1,0,0
393140.0,1685.0,2.0,3.0,2.0,1.0,0.0,0.0,5200.0,0,0,1,0,1,0,0,1,1,0,0
742750.0,3037.0,85.0,4.0,0.0,4.0,0.0,0.0,18000.0,0,0,1,0,1,0,0,1,1,0,0
820600.0,3506.0,97.0,2.0,1.0,1.0,0.0,0.0,8700.0,1,1,0,0,1,0,0,1,1,0,0
289580.0,1986.0,2.0,2.0,0.0,1.0,1.0,0.0,54000.0,0,0,1,0,1,0,0,1,1,0,0
577770.0,2765.0,38.0,1.0,0.0,1.0,0.0,0.0,2000.0,1,0,1,1,0,0,0,1,1,0,0
347400.0,1684.0,-22.0,2.0,0.0,1.0,1.0,0.0,31000.0,0,0,1,1,0,0,0,1,1,0,0
72370.0,581.0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1,0,0
59210.0,440.0,-76.0,1.0,0.0,1.0,0.0,0.0,2000.0,0,0,1,1,0,0,1,0,1,0,0
42560.0,379.0,-57.0,1.0,0.0,1.0,0.0,0.0,4000.0,0,1,0,1,0,0,1,0,1,0,0
268170.0,1352.0,-35.0,1.0,1.0,0.0,0.0,0.0,400.0,1,1,0,1,0,0,0,1,1,0,0
632800.0,2959.0,41.0,2.0,0.0,1.0,1.0,0.0,25000.0,0,0,1,1,0,0,0,1,1,0,0
332180.0,1890.0,-16.0,1.0,0.0,1.0,0.0,0.0,1000.0,1,0,1,1,0,0,0,1,1,0,0
172250.0,1250.0,-50.0,2.0,0.0,1.0,1.0,0.0,73000.0,0,0,1,1,0,0,0,1,1,0,0
256850.0,1650.0,-31.0,4.0,4.0,0.0,0.0,0.0,1800.0,0,0,1,1,0,0,0,1,1,0,0
199030.0,1255.0,-45.0,2.0,2.0,0.0,0.0,0.0,700.0,1,0,1,1,0,0,0,1,1,0,0
192650.0,1185.0,-14.0,4.0,2.0,1.0,1.0,0.0,27100.0,1,0,1,1,0,0,0,1,1,0,0
320110.0,1844.0,35.0,2.0,1.0,0.0,1.0,0.0,20600.0,1,0,1,1,0,0,0,1,1,0,0
233800.0,1315.0,-7.0,3.0,2.0,0.0,1.0,0.0,20700.0,0,0,1,1,0,0,0,1,1,0,0
206610.0,1421.0,1.0,2.0,1.0,1.0,0.0,0.0,4200.0,1,0,1,1,0,0,0,1,1,0,0
244480.0,1576.0,12.0,3.0,2.0,0.0,1.0,0.0,51200.0,0,0,1,1,0,0,0,1,1,0,0
430310.0,1955.0,37.0,2.0,1.0,1.0,0.0,0.0,1200.0,0,0,1,1,0,0,0,1,1,0,0
311200.0,1147.0,-62.0,3.0,1.0,2.0,0.0,0.0,14400.0,0,0,1,1,0,0,0,1,1,0,0
478520.0,1493.0,-47.0,4.0,3.0,1.0,0.0,0.0,4300.0,0,1,0,1,0,0,0,1,1,0,0
65250.0,450.0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,1,0,0
379670.0,1456.0,-45.0,2.0,0.0,0.0,2.0,0.0,40000.0,0,0,1,1,0,0,0,1,1,0,0
887140.0,3327.0,144.0,5.0,3.0,2.0,0.0,0.0,6200.0,1,0,1,0,1,0,0,1,0,1,0
690550.0,3915.0,29.0,3.0,1.0,1.0,1.0,0.0,34400.0,1,0,1,0,1,0,0,1,1,0,0
397280.0,1630.0,-48.0,3.0,1.0,1.0,1.0,0.0,31300.0,0,0,1,0,1,0,0,1,1,0,0
609620.0,2344.0,-22.0,2.0,2.0,0.0,0.0,0.0,900.0,1,0,1,1,0,0,0,1,1,0,0
136810.0,746.0,-47.0,1.0,0.0,0.0,1.0,0.0,40000.0,0,0,1,1,0,0,1,0,1,0,0
358490.0,1231.0,-58.0,1.0,1.0,0.0,0.0,0.0,400.0,0,0,1,1,0,0,0,1,1,0,0
581540.0,2102.0,-23.0,2.0,1.0,1.0,0.0,0.0,6500.0,1,0,1,1,0,0,0,1,1,0,0
545470.0,1894.0,-29.0,4.0,1.0,1.0,2.0,0.0,53600.0,0,0,1,1,0,0,0,1,1,0,0
102550.0,731.0,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1,0,0
66800.0,441.0,-31.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,0,1,0,0
67210.0,420.0,-32.0,1.0,0.0,1.0,0.0,0.0,4000.0,0,1,0,0,1,0,1,0,1,0,0
532290.0,2055.0,-19.0,2.0,0.0,2.0,0.0,0.0,4000.0,0,1,0,0,1,0,0,1,1,0,0
511560.0,2205.0,-10.0,5.0,2.0,3.0,0.0,0.0,9700.0,0,1,0,0,1,0,0,1,1,0,0
546980.0,2212.0,-7.0,1.0,1.0,0.0,0.0,0.0,100.0,1,1,0,0,1,0,0,1,1,0,0
155980.0,742.0,24.0,1.0,0.0,0.0,1.0,0.0,20000.0,0,0,1,1,0,0,1,0,1,0,0
12340.0,125.0,-79.0,1.0,1.0,0.0,0.0,0.0,400.0,0,0,1,1,0,0,1,0,1,0,0
5920.0,82.0,-85.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1,0,0
4150.0,67.0,-87.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0
10420.0,62.0,-86.0,1.0,0.0,1.0,0.0,0.0,1000.0,0,1,0,1,0,0,1,0,1,0,0
2970.0,50.0,-87.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0
4230.0,48.0,-85.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0
3210.0,47.0,-82.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0
3550.0,38.0,-82.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0
3170.0,36.0,-79.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0
4490.0,35.0,-73.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1,0,0
8790.0,53.0,-91.0,1.0,0.0,1.0,0.0,0.0,3000.0,0,1,0,1,0,0,1,0,1,0,0
55730.0,387.0,-87.0,3.0,2.0,1.0,0.0,0.0,9600.0,1,1,0,1,0,0,0,1,1,0,0
94740.0,732.0,-73.0,3.0,2.0,0.0,1.0,0.0,21000.0,0,0,1,1,0,0,0,1,1,0,0
91510.0,768.0,-69.0,3.0,2.0,1.0,0.0,0.0,5900.0,1,0,1,1,0,0,0,1,1,0,0
92450.0,777.0,24.0,4.0,1.0,2.0,1.0,0.0,27600.0,0,0,1,1,0,0,0,1,1,0,0
189840.0,1276.0,-45.0,6.0,1.0,5.0,0.0,0.0,17900.0,1,1,0,1,0,0,0,1,1,0,0
108010.0,889.0,-60.0,4.0,1.0,2.0,1.0,0.0,41200.0,0,0,1,1,0,0,0,1,1,0,0
71660.0,532.0,-74.0,2.0,1.0,1.0,0.0,0.0,2800.0,0,0,1,1,0,0,0,1,1,0,0
122850.0,886.0,-52.0,3.0,2.0,1.0,0.0,0.0,6900.0,1,0,1,1,0,0,0,1,1,0,0
110510.0,708.0,-58.0,4.0,2.0,1.0,1.0,0.0,44200.0,0,0,1,1,0,0,0,1,1,0,0
91420.0,774.0,-49.0,4.0,1.0,3.0,0.0,0.0,12700.0,1,0,1,1,0,0,0,1,1,0,0
151660.0,900.0,-33.0,7.0,2.0,3.0,2.0,0.0,67700.0,0,0,1,1,0,0,0,1,1,0,0
103140.0,762.0,-35.0,3.0,1.0,2.0,0.0,0.0,7500.0,0,0,1,1,0,0,0,1,1,0,0
76560.0,586.0,-41.0,5.0,1.0,4.0,0.0,0.0,9500.0,0,0,1,1,0,0,0,1,1,0,0
122640.0,979.0,21.0,6.0,4.0,2.0,0.0,0.0,9200.0,1,1,0,1,0,0,0,1,1,0,0
176830.0,1297.0,56.0,5.0,2.0,2.0,1.0,0.0,36200.0,0,0,1,0,1,0,0,1,1,0,0
122410.0,902.0,9.0,3.0,2.0,1.0,0.0,0.0,3600.0,1,0,1,0,1,0,0,1,1,0,0
184710.0,1482.0,78.0,9.0,1.0,7.0,1.0,0.0,49800.0,0,0,1,0,1,0,0,1,1,0,0
80040.0,751.0,-19.0,2.0,1.0,1.0,0.0,0.0,1600.0,0,0,1,0,1,0,0,1,1,0,0
18900.0,208.0,-67.0,1.0,0.0,1.0,0.0,0.0,3000.0,0,0,1,0,0,1,1,0,1,0,0
11350.0,94.0,-84.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,1,0,1,0,0
10490.0,93.0,-82.0,1.0,0.0,1.0,0.0,0.0,3000.0,0,1,0,0,0,1,1,0,1,0,0
83180.0,744.0,-19.0,3.0,1.0,2.0,0.0,0.0,14600.0,1,1,0,0,0,1,0,1,1,0,0
127770.0,1141.0,24.0,4.0,2.0,1.0,1.0,0.0,44400.0,0,0,1,0,1,0,0,1,1,0,0
108260.0,891.0,-7.0,5.0,3.0,2.0,0.0,0.0,6000.0,0,0,1,0,1,0,0,1,1,0,0
19520.0,211.0,6.0,2.0,1.0,1.0,0.0,0.0,3200.0,1,0,1,1,0,0,0,1,1,0,0
47980.0,382.0,-32.0,3.0,1.0,1.0,1.0,0.0,38600.0,0,0,1,1,0,0,0,1,1,0,0
54050.0,373.0,-31.0,3.0,1.0,2.0,0.0,0.0,9400.0,0,0,1,1,0,0,0,1,1,0,0
38180.0,322.0,0.0,3.0,1.0,2.0,0.0,0.0,11500.0,1,0,1,1,0,0,0,1,1,0,0
68970.0,624.0,94.0,5.0,2.0,2.0,1.0,0.0,34400.0,1,0,1,0,1,0,0,1,1,0,0
29400.0,331.0,-6.0,2.0,0.0,1.0,1.0,0.0,22000.0,0,0,1,0,1,0,0,1,1,0,0
36100.0,285.0,-19.0,6.0,3.0,3.0,0.0,0.0,14300.0,1,0,1,0,1,0,0,1,1,0,0
45170.0,557.0,59.0,3.0,2.0,0.0,1.0,0.0,70700.0,0,0,1,1,0,0,0,1,1,0,0
38010.0,410.0,10.0,1.0,0.0,1.0,0.0,0.0,1000.0,0,0,1,1,0,0,0,1,1,0,0
22090.0,174.0,-54.0,4.0,1.0,3.0,0.0,0.0,8800.0,0,0,1,1,0,0,0,1,1,0,0
34600.0,389.0,6.0,4.0,0.0,4.0,0.0,0.0,15000.0,1,1,0,1,0,0,0,1,1,0,0
22860.0,313.0,-16.0,6.0,1.0,3.0,2.0,0.0,70500.0,0,0,1,1,0,0,0,1,1,0,0
25940.0,233.0,-37.0,5.0,1.0,4.0,0.0,0.0,15400.0,0,0,1,1,0,0,0,1,1,0,0
45670.0,382.0,5.0,5.0,1.0,4.0,0.0,0.0,10800.0,1,0,1,1,0,0,0,1,1,0,0
26190.0,246.0,-33.0,3.0,2.0,0.0,1.0,0.0,20500.0,0,0,1,1,0,0,0,1,1,0,0
21970.0,183.0,-45.0,5.0,3.0,2.0,0.0,0.0,11500.0,0,0,1,1,0,0,0,1,1,0,0
19120.0,194.0,-39.0,3.0,1.0,2.0,0.0,0.0,9300.0,0,0,1,1,0,0,0,1,1,0,0
5180.0,73.0,-51.0,1.0,1.0,0.0,0.0,0.0,400.0,0,1,0,1,0,0,1,0,1,0,0
17660.0,224.0,-27.0,5.0,2.0,3.0,0.0,0.0,9900.0,1,1,0,0,1,0,0,1,1,0,0
44020.0,528.0,92.0,7.0,3.0,3.0,1.0,0.0,25100.0,0,0,1,0,1,0,0,1,1,0,0
54610.0,527.0,84.0,6.0,1.0,5.0,0.0,0.0,14700.0,1,0,1,0,1,0,0,1,1,0,0
29410.0,345.0,7.0,7.0,1.0,3.0,3.0,0.0,114400.0,1,0,1,0,1,0,0,1,1,0,0
60390.0,622.0,96.0,9.0,4.0,4.0,1.0,0.0,40600.0,1,0,1,0,1,0,0,1,1,0,0
52990.0,483.0,39.0,5.0,3.0,0.0,2.0,0.0,71300.0,0,0,1,1,0,0,0,1,1,0,0
39330.0,409.0,10.0,6.0,4.0,2.0,0.0,0.0,8200.0,1,0,1,0,1,0,0,1,1,0,0
46810.0,552.0,47.0,3.0,1.0,1.0,1.0,0.0,27500.0,0,0,1,0,1,0,0,1,1,0,0
59300.0,690.0,70.0,6.0,1.0,5.0,0.0,0.0,25700.0,0,0,1,0,1,0,0,1,1,0,0
10370.0,134.0,-6.0,3.0,1.0,2.0,0.0,0.0,6300.0,1,0,1,0,1,0,1,0,1,0,0
47500.0,668.0,46.0,8.0,4.0,2.0,2.0,0.0,97100.0,0,0,1,0,1,0,0,1,1,0,0
46430.0,737.0,46.0,4.0,2.0,2.0,0.0,0.0,15000.0,0,0,1,0,1,0,0,1,1,0,0
34960.0,565.0,2.0,5.0,1.0,4.0,0.0,0.0,14200.0,1,0,1,0,1,0,0,1,1,0,0
20340.0,271.0,93.0,2.0,0.0,1.0,0.0,1.0,202000.0,0,0,1,0,1,0,1,0,1,0,0
4930.0,109.0,-31.0,1.0,0.0,1.0,0.0,0.0,5000.0,0,1,0,0,1,0,1,0,1,0,0
61770.0,1062.0,90.0,6.0,2.0,4.0,0.0,0.0,10800.0,1,1,0,0,1,0,0,1,1,0,0
73420.0,1202.0,96.0,5.0,2.0,2.0,1.0,0.0,30200.0,0,0,1,1,0,0,0,1,1,0,0
38170.0,784.0,12.0,3.0,1.0,2.0,0.0,0.0,3500.0,0,0,1,1,0,0,0,1,1,0,0
5500.0,152.0,-1.0,2.0,1.0,0.0,0.0,0.0,250.0,0,0,1,1,0,0,1,0,1,0,0
4630.0,89.0,-42.0,1.0,0.0,0.0,0.0,0.0,50.0,1,1,0,1,0,0,1,0,1,0,0
3250.0,68.0,-54.0,1.0,0.0,0.0,1.0,0.0,30000.0,1,0,1,1,0,0,1,0,1,0,0
30460.0,457.0,-36.0,3.0,2.0,0.0,1.0,0.0,70600.0,0,0,1,1,0,0,0,1,1,0,0
28300.0,569.0,-20.0,1.0,0.0,1.0,0.0,0.0,8000.0,0,0,1,1,0,0,0,1,1,0,0
15500.0,255.0,86.0,1.0,0.0,1.0,0.0,0.0,2000.0,0,0,1,0,1,0,1,0,1,0,0
19320.0,320.0,118.0,2.0,1.0,1.0,0.0,0.0,2300.0,1,1,0,0,1,0,1,0,0,1,0
59380.0,949.0,30.0,5.0,2.0,2.0,1.0,0.0,26600.0,0,0,1,0,1,0,0,1,1,0,0
39700.0,805.0,5.0,3.0,1.0,2.0,0.0,0.0,8700.0,1,0,1,0,1,0,0,1,1,0,0
61140.0,306.0,-69.0,8.0,5.0,2.0,1.0,0.0,89400.0,1,0,1,0,1,0,0,1,1,0,0
93190.0,439.0,-53.0,4.0,1.0,2.0,1.0,0.0,81400.0,0,0,1,0,1,0,0,1,1,0,0
108750.0,384.0,-56.0,4.0,2.0,2.0,0.0,0.0,6200.0,1,0,1,0,1,0,0,1,1,0,0
73820.0,322.0,-14.0,8.0,3.0,3.0,2.0,0.0,52700.0,0,0,1,0,1,0,0,1,1,0,0
102380.0,508.0,37.0,8.0,4.0,4.0,0.0,0.0,13400.0,0,0,1,0,1,0,0,1,1,0,0
88360.0,443.0,15.0,4.0,2.0,2.0,0.0,0.0,6300.0,0,0,1,0,1,0,0,1,1,0,0
56810.0,285.0,-27.0,5.0,2.0,3.0,0.0,0.0,6100.0,0,1,0,1,0,0,0,1,1,0,0
106610.0,546.0,43.0,6.0,2.0,4.0,0.0,0.0,20800.0,1,1,0,1,0,0,0,1,1,0,0
61710.0,376.0,-6.0,4.0,1.0,2.0,1.0,0.0,22900.0,0,1,0,1,0,0,0,1,1,0,0
